Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Human gene stable ID	Human gene name	Human orthology confidence [0 low, 1 high]
ENSMPUG00000027707	ENSMPUG00000027707.1	ENSMPUT00000029753	ENSMPUT00000029753.1			
ENSMPUG00000029982	ENSMPUG00000029982.1	ENSMPUT00000025878	ENSMPUT00000025878.1			
ENSMPUG00000026037	ENSMPUG00000026037.1	ENSMPUT00000031672	ENSMPUT00000031672.1			
ENSMPUG00000031009	ENSMPUG00000031009.1	ENSMPUT00000025368	ENSMPUT00000025368.1			
ENSMPUG00000024556	ENSMPUG00000024556.1	ENSMPUT00000025211	ENSMPUT00000025211.1			
ENSMPUG00000030806	ENSMPUG00000030806.1	ENSMPUT00000031991	ENSMPUT00000031991.1			
ENSMPUG00000025898	ENSMPUG00000025898.1	ENSMPUT00000025474	ENSMPUT00000025474.1			
ENSMPUG00000024222	ENSMPUG00000024222.1	ENSMPUT00000024009	ENSMPUT00000024009.1			
ENSMPUG00000024222	ENSMPUG00000024222.1	ENSMPUT00000029764	ENSMPUT00000029764.1			
ENSMPUG00000024222	ENSMPUG00000024222.1	ENSMPUT00000025879	ENSMPUT00000025879.1			
ENSMPUG00000029547	ENSMPUG00000029547.1	ENSMPUT00000029760	ENSMPUT00000029760.1			
ENSMPUG00000031964	ENSMPUG00000031964.1	ENSMPUT00000028884	ENSMPUT00000028884.1			
ENSMPUG00000025879	ENSMPUG00000025879.1	ENSMPUT00000030131	ENSMPUT00000030131.1			
ENSMPUG00000030732	ENSMPUG00000030732.1	ENSMPUT00000033135	ENSMPUT00000033135.1			
ENSMPUG00000030732	ENSMPUG00000030732.1	ENSMPUT00000032671	ENSMPUT00000032671.1			
ENSMPUG00000025780	ENSMPUG00000025780.1	ENSMPUT00000030841	ENSMPUT00000030841.1			
ENSMPUG00000030173	ENSMPUG00000030173.1	ENSMPUT00000030966	ENSMPUT00000030966.1			
ENSMPUG00000031414	ENSMPUG00000031414.1	ENSMPUT00000024006	ENSMPUT00000024006.1			
ENSMPUG00000031708	ENSMPUG00000031708.1	ENSMPUT00000025873	ENSMPUT00000025873.1			
ENSMPUG00000030835	ENSMPUG00000030835.1	ENSMPUT00000032146	ENSMPUT00000032146.1			
ENSMPUG00000030835	ENSMPUG00000030835.1	ENSMPUT00000029264	ENSMPUT00000029264.1			
ENSMPUG00000030835	ENSMPUG00000030835.1	ENSMPUT00000029544	ENSMPUT00000029544.1			
ENSMPUG00000031033	ENSMPUG00000031033.1	ENSMPUT00000033512	ENSMPUT00000033512.1			
ENSMPUG00000028171	ENSMPUG00000028171.1	ENSMPUT00000030244	ENSMPUT00000030244.1			
ENSMPUG00000028171	ENSMPUG00000028171.1	ENSMPUT00000027906	ENSMPUT00000027906.1			
ENSMPUG00000028897	ENSMPUG00000028897.1	ENSMPUT00000033010	ENSMPUT00000033010.1			
ENSMPUG00000026094	ENSMPUG00000026094.1	ENSMPUT00000025990	ENSMPUT00000025990.1			
ENSMPUG00000024067	ENSMPUG00000024067.1	ENSMPUT00000030500	ENSMPUT00000030500.1			
ENSMPUG00000029436	ENSMPUG00000029436.1	ENSMPUT00000030094	ENSMPUT00000030094.1			
ENSMPUG00000029436	ENSMPUG00000029436.1	ENSMPUT00000033375	ENSMPUT00000033375.1			
ENSMPUG00000029436	ENSMPUG00000029436.1	ENSMPUT00000029444	ENSMPUT00000029444.1			
ENSMPUG00000026527	ENSMPUG00000026527.1	ENSMPUT00000025496	ENSMPUT00000025496.1			
ENSMPUG00000029882	ENSMPUG00000029882.1	ENSMPUT00000032486	ENSMPUT00000032486.1			
ENSMPUG00000028181	ENSMPUG00000028181.1	ENSMPUT00000028572	ENSMPUT00000028572.1			
ENSMPUG00000024396	ENSMPUG00000024396.1	ENSMPUT00000028356	ENSMPUT00000028356.1			
ENSMPUG00000026605	ENSMPUG00000026605.1	ENSMPUT00000024452	ENSMPUT00000024452.1			
ENSMPUG00000024857	ENSMPUG00000024857.1	ENSMPUT00000026603	ENSMPUT00000026603.1			
ENSMPUG00000028421	ENSMPUG00000028421.1	ENSMPUT00000032281	ENSMPUT00000032281.1			
ENSMPUG00000025639	ENSMPUG00000025639.1	ENSMPUT00000028976	ENSMPUT00000028976.1			
ENSMPUG00000029871	ENSMPUG00000029871.1	ENSMPUT00000027425	ENSMPUT00000027425.1			
ENSMPUG00000031154	ENSMPUG00000031154.1	ENSMPUT00000030558	ENSMPUT00000030558.1			
ENSMPUG00000023958	ENSMPUG00000023958.1	ENSMPUT00000031481	ENSMPUT00000031481.1			
ENSMPUG00000028581	ENSMPUG00000028581.1	ENSMPUT00000026095	ENSMPUT00000026095.1			
ENSMPUG00000024625	ENSMPUG00000024625.1	ENSMPUT00000031768	ENSMPUT00000031768.1			
ENSMPUG00000026947	ENSMPUG00000026947.1	ENSMPUT00000029127	ENSMPUT00000029127.1			
ENSMPUG00000031536	ENSMPUG00000031536.1	ENSMPUT00000026418	ENSMPUT00000026418.1			
ENSMPUG00000031577	ENSMPUG00000031577.1	ENSMPUT00000032213	ENSMPUT00000032213.1			
ENSMPUG00000031577	ENSMPUG00000031577.1	ENSMPUT00000027092	ENSMPUT00000027092.1			
ENSMPUG00000030593	ENSMPUG00000030593.1	ENSMPUT00000029272	ENSMPUT00000029272.1			
ENSMPUG00000027266	ENSMPUG00000027266.1	ENSMPUT00000032527	ENSMPUT00000032527.1			
ENSMPUG00000027266	ENSMPUG00000027266.1	ENSMPUT00000027714	ENSMPUT00000027714.1			
ENSMPUG00000025729	ENSMPUG00000025729.1	ENSMPUT00000025890	ENSMPUT00000025890.1			
ENSMPUG00000029119	ENSMPUG00000029119.1	ENSMPUT00000033265	ENSMPUT00000033265.1			
ENSMPUG00000028374	ENSMPUG00000028374.1	ENSMPUT00000024481	ENSMPUT00000024481.1			
ENSMPUG00000031847	ENSMPUG00000031847.1	ENSMPUT00000030757	ENSMPUT00000030757.1			
ENSMPUG00000030745	ENSMPUG00000030745.1	ENSMPUT00000025621	ENSMPUT00000025621.1			
ENSMPUG00000030038	ENSMPUG00000030038.1	ENSMPUT00000025193	ENSMPUT00000025193.1			
ENSMPUG00000030038	ENSMPUG00000030038.1	ENSMPUT00000028700	ENSMPUT00000028700.1			
ENSMPUG00000029261	ENSMPUG00000029261.1	ENSMPUT00000027037	ENSMPUT00000027037.1			
ENSMPUG00000024436	ENSMPUG00000024436.1	ENSMPUT00000026671	ENSMPUT00000026671.1			
ENSMPUG00000028938	ENSMPUG00000028938.1	ENSMPUT00000029171	ENSMPUT00000029171.1			
ENSMPUG00000030635	ENSMPUG00000030635.1	ENSMPUT00000024158	ENSMPUT00000024158.1			
ENSMPUG00000029711	ENSMPUG00000029711.1	ENSMPUT00000025328	ENSMPUT00000025328.1			
ENSMPUG00000030407	ENSMPUG00000030407.1	ENSMPUT00000031118	ENSMPUT00000031118.1			
ENSMPUG00000025845	ENSMPUG00000025845.1	ENSMPUT00000026021	ENSMPUT00000026021.1			
ENSMPUG00000031893	ENSMPUG00000031893.1	ENSMPUT00000031784	ENSMPUT00000031784.1			
ENSMPUG00000031893	ENSMPUG00000031893.1	ENSMPUT00000025387	ENSMPUT00000025387.1			
ENSMPUG00000025166	ENSMPUG00000025166.1	ENSMPUT00000031759	ENSMPUT00000031759.1			
ENSMPUG00000023941	ENSMPUG00000023941.1	ENSMPUT00000027146	ENSMPUT00000027146.1			
ENSMPUG00000031142	ENSMPUG00000031142.1	ENSMPUT00000026256	ENSMPUT00000026256.1			
ENSMPUG00000024748	ENSMPUG00000024748.1	ENSMPUT00000026922	ENSMPUT00000026922.1			
ENSMPUG00000032044	ENSMPUG00000032044.1	ENSMPUT00000033241	ENSMPUT00000033241.1			
ENSMPUG00000025981	ENSMPUG00000025981.1	ENSMPUT00000027419	ENSMPUT00000027419.1			
ENSMPUG00000028694	ENSMPUG00000028694.1	ENSMPUT00000029186	ENSMPUT00000029186.1			
ENSMPUG00000028694	ENSMPUG00000028694.1	ENSMPUT00000032756	ENSMPUT00000032756.1			
ENSMPUG00000028694	ENSMPUG00000028694.1	ENSMPUT00000024623	ENSMPUT00000024623.1			
ENSMPUG00000023903	ENSMPUG00000023903.1	ENSMPUT00000029960	ENSMPUT00000029960.1			
ENSMPUG00000023903	ENSMPUG00000023903.1	ENSMPUT00000025418	ENSMPUT00000025418.1			
ENSMPUG00000027067	ENSMPUG00000027067.1	ENSMPUT00000030781	ENSMPUT00000030781.1			
ENSMPUG00000027067	ENSMPUG00000027067.1	ENSMPUT00000025043	ENSMPUT00000025043.1			
ENSMPUG00000030543	ENSMPUG00000030543.1	ENSMPUT00000025275	ENSMPUT00000025275.1			
ENSMPUG00000030543	ENSMPUG00000030543.1	ENSMPUT00000033430	ENSMPUT00000033430.1			
ENSMPUG00000029709	ENSMPUG00000029709.1	ENSMPUT00000031416	ENSMPUT00000031416.1			
ENSMPUG00000024785	ENSMPUG00000024785.1	ENSMPUT00000032209	ENSMPUT00000032209.1			
ENSMPUG00000024996	ENSMPUG00000024996.1	ENSMPUT00000027286	ENSMPUT00000027286.1			
ENSMPUG00000024996	ENSMPUG00000024996.1	ENSMPUT00000030521	ENSMPUT00000030521.1			
ENSMPUG00000024996	ENSMPUG00000024996.1	ENSMPUT00000025207	ENSMPUT00000025207.1			
ENSMPUG00000030399	ENSMPUG00000030399.1	ENSMPUT00000032184	ENSMPUT00000032184.1			
ENSMPUG00000027056	ENSMPUG00000027056.1	ENSMPUT00000025870	ENSMPUT00000025870.1			
ENSMPUG00000030950	ENSMPUG00000030950.1	ENSMPUT00000024375	ENSMPUT00000024375.1			
ENSMPUG00000031365	ENSMPUG00000031365.1	ENSMPUT00000029692	ENSMPUT00000029692.1			
ENSMPUG00000032040	ENSMPUG00000032040.1	ENSMPUT00000033063	ENSMPUT00000033063.1			
ENSMPUG00000025595	ENSMPUG00000025595.1	ENSMPUT00000027809	ENSMPUT00000027809.1			
ENSMPUG00000031704	ENSMPUG00000031704.1	ENSMPUT00000033624	ENSMPUT00000033624.1			
ENSMPUG00000027163	ENSMPUG00000027163.1	ENSMPUT00000027453	ENSMPUT00000027453.1			
ENSMPUG00000023818	ENSMPUG00000023818.1	ENSMPUT00000030773	ENSMPUT00000030773.1			
ENSMPUG00000030886	ENSMPUG00000030886.1	ENSMPUT00000030374	ENSMPUT00000030374.1			
ENSMPUG00000030886	ENSMPUG00000030886.1	ENSMPUT00000025172	ENSMPUT00000025172.1			
ENSMPUG00000024569	ENSMPUG00000024569.1	ENSMPUT00000026388	ENSMPUT00000026388.1			
ENSMPUG00000024569	ENSMPUG00000024569.1	ENSMPUT00000028400	ENSMPUT00000028400.1			
ENSMPUG00000024569	ENSMPUG00000024569.1	ENSMPUT00000028272	ENSMPUT00000028272.1			
ENSMPUG00000030715	ENSMPUG00000030715.1	ENSMPUT00000031514	ENSMPUT00000031514.1			
ENSMPUG00000030715	ENSMPUG00000030715.1	ENSMPUT00000025205	ENSMPUT00000025205.1			
ENSMPUG00000030715	ENSMPUG00000030715.1	ENSMPUT00000028725	ENSMPUT00000028725.1			
ENSMPUG00000028417	ENSMPUG00000028417.1	ENSMPUT00000024857	ENSMPUT00000024857.1			
ENSMPUG00000028417	ENSMPUG00000028417.1	ENSMPUT00000028050	ENSMPUT00000028050.1			
ENSMPUG00000028417	ENSMPUG00000028417.1	ENSMPUT00000031412	ENSMPUT00000031412.1			
ENSMPUG00000025123	ENSMPUG00000025123.1	ENSMPUT00000032016	ENSMPUT00000032016.1			
ENSMPUG00000029001	ENSMPUG00000029001.1	ENSMPUT00000029359	ENSMPUT00000029359.1			
ENSMPUG00000029847	ENSMPUG00000029847.1	ENSMPUT00000026526	ENSMPUT00000026526.1			
ENSMPUG00000031756	ENSMPUG00000031756.1	ENSMPUT00000025155	ENSMPUT00000025155.1			
ENSMPUG00000024264	ENSMPUG00000024264.1	ENSMPUT00000032927	ENSMPUT00000032927.1			
ENSMPUG00000028102	ENSMPUG00000028102.1	ENSMPUT00000030160	ENSMPUT00000030160.1			
ENSMPUG00000024812	ENSMPUG00000024812.1	ENSMPUT00000027401	ENSMPUT00000027401.1			
ENSMPUG00000024613	ENSMPUG00000024613.1	ENSMPUT00000028253	ENSMPUT00000028253.1			
ENSMPUG00000031853	ENSMPUG00000031853.1	ENSMPUT00000030640	ENSMPUT00000030640.1			
ENSMPUG00000031853	ENSMPUG00000031853.1	ENSMPUT00000024310	ENSMPUT00000024310.1			
ENSMPUG00000031853	ENSMPUG00000031853.1	ENSMPUT00000031171	ENSMPUT00000031171.1			
ENSMPUG00000026805	ENSMPUG00000026805.1	ENSMPUT00000027218	ENSMPUT00000027218.1			
ENSMPUG00000031214	ENSMPUG00000031214.1	ENSMPUT00000025653	ENSMPUT00000025653.1			
ENSMPUG00000031403	ENSMPUG00000031403.1	ENSMPUT00000024317	ENSMPUT00000024317.1			
ENSMPUG00000027530	ENSMPUG00000027530.1	ENSMPUT00000033164	ENSMPUT00000033164.1			
ENSMPUG00000025468	ENSMPUG00000025468.1	ENSMPUT00000029770	ENSMPUT00000029770.1			
ENSMPUG00000025212	ENSMPUG00000025212.1	ENSMPUT00000024035	ENSMPUT00000024035.1			
ENSMPUG00000030104	ENSMPUG00000030104.1	ENSMPUT00000027889	ENSMPUT00000027889.1			
ENSMPUG00000025627	ENSMPUG00000025627.1	ENSMPUT00000027123	ENSMPUT00000027123.1			
ENSMPUG00000025627	ENSMPUG00000025627.1	ENSMPUT00000033434	ENSMPUT00000033434.1			
ENSMPUG00000031533	ENSMPUG00000031533.1	ENSMPUT00000025351	ENSMPUT00000025351.1			
ENSMPUG00000027360	ENSMPUG00000027360.1	ENSMPUT00000029211	ENSMPUT00000029211.1			
ENSMPUG00000032067	ENSMPUG00000032067.1	ENSMPUT00000032775	ENSMPUT00000032775.1			
ENSMPUG00000028139	ENSMPUG00000028139.1	ENSMPUT00000028056	ENSMPUT00000028056.1			
ENSMPUG00000027134	ENSMPUG00000027134.1	ENSMPUT00000025772	ENSMPUT00000025772.1			
ENSMPUG00000031618	ENSMPUG00000031618.1	ENSMPUT00000029018	ENSMPUT00000029018.1			
ENSMPUG00000030420	ENSMPUG00000030420.1	ENSMPUT00000033060	ENSMPUT00000033060.1			
ENSMPUG00000028562	ENSMPUG00000028562.1	ENSMPUT00000029071	ENSMPUT00000029071.1			
ENSMPUG00000027751	ENSMPUG00000027751.1	ENSMPUT00000033327	ENSMPUT00000033327.1			
ENSMPUG00000027751	ENSMPUG00000027751.1	ENSMPUT00000026914	ENSMPUT00000026914.1			
ENSMPUG00000027751	ENSMPUG00000027751.1	ENSMPUT00000030909	ENSMPUT00000030909.1			
ENSMPUG00000030093	ENSMPUG00000030093.1	ENSMPUT00000026965	ENSMPUT00000026965.1			
ENSMPUG00000030527	ENSMPUG00000030527.1	ENSMPUT00000024692	ENSMPUT00000024692.1			
ENSMPUG00000026243	ENSMPUG00000026243.1	ENSMPUT00000032817	ENSMPUT00000032817.1			
ENSMPUG00000026243	ENSMPUG00000026243.1	ENSMPUT00000028863	ENSMPUT00000028863.1			
ENSMPUG00000024920	ENSMPUG00000024920.1	ENSMPUT00000024917	ENSMPUT00000024917.1			
ENSMPUG00000028778	ENSMPUG00000028778.1	ENSMPUT00000027544	ENSMPUT00000027544.1			
ENSMPUG00000031624	ENSMPUG00000031624.1	ENSMPUT00000033300	ENSMPUT00000033300.1			
ENSMPUG00000025097	ENSMPUG00000025097.1	ENSMPUT00000026867	ENSMPUT00000026867.1			
ENSMPUG00000025443	ENSMPUG00000025443.1	ENSMPUT00000030141	ENSMPUT00000030141.1			
ENSMPUG00000025178	ENSMPUG00000025178.1	ENSMPUT00000025464	ENSMPUT00000025464.1			
ENSMPUG00000023871	ENSMPUG00000023871.1	ENSMPUT00000032300	ENSMPUT00000032300.1			
ENSMPUG00000025615	ENSMPUG00000025615.1	ENSMPUT00000024793	ENSMPUT00000024793.1			
ENSMPUG00000029377	ENSMPUG00000029377.1	ENSMPUT00000025273	ENSMPUT00000025273.1			
ENSMPUG00000026180	ENSMPUG00000026180.1	ENSMPUT00000030167	ENSMPUT00000030167.1			
ENSMPUG00000027643	ENSMPUG00000027643.1	ENSMPUT00000032930	ENSMPUT00000032930.1			
ENSMPUG00000032015	ENSMPUG00000032015.1	ENSMPUT00000028451	ENSMPUT00000028451.1			
ENSMPUG00000031913	ENSMPUG00000031913.1	ENSMPUT00000027586	ENSMPUT00000027586.1			
ENSMPUG00000027954	ENSMPUG00000027954.1	ENSMPUT00000025256	ENSMPUT00000025256.1			
ENSMPUG00000031274	ENSMPUG00000031274.1	ENSMPUT00000024428	ENSMPUT00000024428.1			
ENSMPUG00000031274	ENSMPUG00000031274.1	ENSMPUT00000029500	ENSMPUT00000029500.1			
ENSMPUG00000027936	ENSMPUG00000027936.1	ENSMPUT00000025015	ENSMPUT00000025015.1			
ENSMPUG00000027936	ENSMPUG00000027936.1	ENSMPUT00000029224	ENSMPUT00000029224.1			
ENSMPUG00000027117	ENSMPUG00000027117.1	ENSMPUT00000027366	ENSMPUT00000027366.1			
ENSMPUG00000029474	ENSMPUG00000029474.1	ENSMPUT00000025973	ENSMPUT00000025973.1			
ENSMPUG00000029474	ENSMPUG00000029474.1	ENSMPUT00000031668	ENSMPUT00000031668.1			
ENSMPUG00000029474	ENSMPUG00000029474.1	ENSMPUT00000026076	ENSMPUT00000026076.1			
ENSMPUG00000026264	ENSMPUG00000026264.1	ENSMPUT00000033003	ENSMPUT00000033003.1			
ENSMPUG00000028098	ENSMPUG00000028098.1	ENSMPUT00000026692	ENSMPUT00000026692.1			
ENSMPUG00000026678	ENSMPUG00000026678.1	ENSMPUT00000032344	ENSMPUT00000032344.1			
ENSMPUG00000025362	ENSMPUG00000025362.1	ENSMPUT00000027410	ENSMPUT00000027410.1			
ENSMPUG00000030378	ENSMPUG00000030378.1	ENSMPUT00000024697	ENSMPUT00000024697.1			
ENSMPUG00000026952	ENSMPUG00000026952.1	ENSMPUT00000024531	ENSMPUT00000024531.1			
ENSMPUG00000031640	ENSMPUG00000031640.1	ENSMPUT00000032984	ENSMPUT00000032984.1			
ENSMPUG00000025236	ENSMPUG00000025236.1	ENSMPUT00000028838	ENSMPUT00000028838.1			
ENSMPUG00000026087	ENSMPUG00000026087.1	ENSMPUT00000024929	ENSMPUT00000024929.1			
ENSMPUG00000028872	ENSMPUG00000028872.1	ENSMPUT00000028241	ENSMPUT00000028241.1			
ENSMPUG00000027431	ENSMPUG00000027431.1	ENSMPUT00000029174	ENSMPUT00000029174.1			
ENSMPUG00000030441	ENSMPUG00000030441.1	ENSMPUT00000028338	ENSMPUT00000028338.1			
ENSMPUG00000027418	ENSMPUG00000027418.1	ENSMPUT00000026860	ENSMPUT00000026860.1			
ENSMPUG00000024604	ENSMPUG00000024604.1	ENSMPUT00000030215	ENSMPUT00000030215.1			
ENSMPUG00000024604	ENSMPUG00000024604.1	ENSMPUT00000028757	ENSMPUT00000028757.1			
ENSMPUG00000024604	ENSMPUG00000024604.1	ENSMPUT00000024585	ENSMPUT00000024585.1			
ENSMPUG00000028013	ENSMPUG00000028013.1	ENSMPUT00000029336	ENSMPUT00000029336.1			
ENSMPUG00000030768	ENSMPUG00000030768.1	ENSMPUT00000027126	ENSMPUT00000027126.1			
ENSMPUG00000025960	ENSMPUG00000025960.1	ENSMPUT00000030994	ENSMPUT00000030994.1			
ENSMPUG00000029613	ENSMPUG00000029613.1	ENSMPUT00000032368	ENSMPUT00000032368.1			
ENSMPUG00000026757	ENSMPUG00000026757.1	ENSMPUT00000028016	ENSMPUT00000028016.1			
ENSMPUG00000028115	ENSMPUG00000028115.1	ENSMPUT00000030489	ENSMPUT00000030489.1			
ENSMPUG00000028115	ENSMPUG00000028115.1	ENSMPUT00000028514	ENSMPUT00000028514.1			
ENSMPUG00000031496	ENSMPUG00000031496.1	ENSMPUT00000026841	ENSMPUT00000026841.1			
ENSMPUG00000031652	ENSMPUG00000031652.1	ENSMPUT00000033186	ENSMPUT00000033186.1			
ENSMPUG00000031465	ENSMPUG00000031465.1	ENSMPUT00000028482	ENSMPUT00000028482.1			
ENSMPUG00000028746	ENSMPUG00000028746.1	ENSMPUT00000024460	ENSMPUT00000024460.1			
ENSMPUG00000026945	ENSMPUG00000026945.1	ENSMPUT00000030005	ENSMPUT00000030005.1			
ENSMPUG00000026945	ENSMPUG00000026945.1	ENSMPUT00000024293	ENSMPUT00000024293.1			
ENSMPUG00000030367	ENSMPUG00000030367.1	ENSMPUT00000025876	ENSMPUT00000025876.1			
ENSMPUG00000026792	ENSMPUG00000026792.1	ENSMPUT00000027365	ENSMPUT00000027365.1			
ENSMPUG00000031195	ENSMPUG00000031195.1	ENSMPUT00000031079	ENSMPUT00000031079.1			
ENSMPUG00000026338	ENSMPUG00000026338.1	ENSMPUT00000024429	ENSMPUT00000024429.1			
ENSMPUG00000024358	ENSMPUG00000024358.1	ENSMPUT00000024507	ENSMPUT00000024507.1			
ENSMPUG00000029788	ENSMPUG00000029788.1	ENSMPUT00000031977	ENSMPUT00000031977.1			
ENSMPUG00000027742	ENSMPUG00000027742.1	ENSMPUT00000030118	ENSMPUT00000030118.1			
ENSMPUG00000024390	ENSMPUG00000024390.1	ENSMPUT00000028872	ENSMPUT00000028872.1			
ENSMPUG00000030285	ENSMPUG00000030285.1	ENSMPUT00000027376	ENSMPUT00000027376.1			
ENSMPUG00000024837	ENSMPUG00000024837.1	ENSMPUT00000030690	ENSMPUT00000030690.1			
ENSMPUG00000028636	ENSMPUG00000028636.1	ENSMPUT00000030431	ENSMPUT00000030431.1			
ENSMPUG00000024258	ENSMPUG00000024258.1	ENSMPUT00000032957	ENSMPUT00000032957.1			
ENSMPUG00000027024	ENSMPUG00000027024.1	ENSMPUT00000026604	ENSMPUT00000026604.1			
ENSMPUG00000024695	ENSMPUG00000024695.1	ENSMPUT00000028161	ENSMPUT00000028161.1			
ENSMPUG00000030977	ENSMPUG00000030977.1	ENSMPUT00000024324	ENSMPUT00000024324.1			
ENSMPUG00000027617	ENSMPUG00000027617.1	ENSMPUT00000033260	ENSMPUT00000033260.1			
ENSMPUG00000025962	ENSMPUG00000025962.1	ENSMPUT00000026937	ENSMPUT00000026937.1			
ENSMPUG00000026715	ENSMPUG00000026715.1	ENSMPUT00000032455	ENSMPUT00000032455.1			
ENSMPUG00000030528	ENSMPUG00000030528.1	ENSMPUT00000027934	ENSMPUT00000027934.1			
ENSMPUG00000030528	ENSMPUG00000030528.1	ENSMPUT00000030534	ENSMPUT00000030534.1			
ENSMPUG00000030507	ENSMPUG00000030507.1	ENSMPUT00000033270	ENSMPUT00000033270.1			
ENSMPUG00000027077	ENSMPUG00000027077.1	ENSMPUT00000026248	ENSMPUT00000026248.1			
ENSMPUG00000027077	ENSMPUG00000027077.1	ENSMPUT00000031364	ENSMPUT00000031364.1			
ENSMPUG00000024738	ENSMPUG00000024738.1	ENSMPUT00000030112	ENSMPUT00000030112.1			
ENSMPUG00000028989	ENSMPUG00000028989.1	ENSMPUT00000031882	ENSMPUT00000031882.1			
ENSMPUG00000030800	ENSMPUG00000030800.1	ENSMPUT00000030923	ENSMPUT00000030923.1			
ENSMPUG00000025353	ENSMPUG00000025353.1	ENSMPUT00000023979	ENSMPUT00000023979.1			
ENSMPUG00000029428	ENSMPUG00000029428.1	ENSMPUT00000026481	ENSMPUT00000026481.1			
ENSMPUG00000029428	ENSMPUG00000029428.1	ENSMPUT00000025091	ENSMPUT00000025091.1			
ENSMPUG00000029428	ENSMPUG00000029428.1	ENSMPUT00000029576	ENSMPUT00000029576.1			
ENSMPUG00000028483	ENSMPUG00000028483.1	ENSMPUT00000025590	ENSMPUT00000025590.1			
ENSMPUG00000030485	ENSMPUG00000030485.1	ENSMPUT00000029979	ENSMPUT00000029979.1			
ENSMPUG00000023991	ENSMPUG00000023991.1	ENSMPUT00000031107	ENSMPUT00000031107.1			
ENSMPUG00000030531	ENSMPUG00000030531.1	ENSMPUT00000033116	ENSMPUT00000033116.1			
ENSMPUG00000028804	ENSMPUG00000028804.1	ENSMPUT00000030144	ENSMPUT00000030144.1			
ENSMPUG00000028804	ENSMPUG00000028804.1	ENSMPUT00000025080	ENSMPUT00000025080.1			
ENSMPUG00000028804	ENSMPUG00000028804.1	ENSMPUT00000030812	ENSMPUT00000030812.1			
ENSMPUG00000024242	ENSMPUG00000024242.1	ENSMPUT00000027462	ENSMPUT00000027462.1			
ENSMPUG00000025252	ENSMPUG00000025252.1	ENSMPUT00000027045	ENSMPUT00000027045.1			
ENSMPUG00000028546	ENSMPUG00000028546.1	ENSMPUT00000029105	ENSMPUT00000029105.1			
ENSMPUG00000024806	ENSMPUG00000024806.1	ENSMPUT00000029889	ENSMPUT00000029889.1			
ENSMPUG00000030241	ENSMPUG00000030241.1	ENSMPUT00000033358	ENSMPUT00000033358.1			
ENSMPUG00000030241	ENSMPUG00000030241.1	ENSMPUT00000031800	ENSMPUT00000031800.1			
ENSMPUG00000025336	ENSMPUG00000025336.1	ENSMPUT00000028859	ENSMPUT00000028859.1			
ENSMPUG00000025336	ENSMPUG00000025336.1	ENSMPUT00000026166	ENSMPUT00000026166.1			
ENSMPUG00000029490	ENSMPUG00000029490.1	ENSMPUT00000029552	ENSMPUT00000029552.1			
ENSMPUG00000029490	ENSMPUG00000029490.1	ENSMPUT00000028244	ENSMPUT00000028244.1			
ENSMPUG00000027836	ENSMPUG00000027836.1	ENSMPUT00000028406	ENSMPUT00000028406.1			
ENSMPUG00000031361	ENSMPUG00000031361.1	ENSMPUT00000032987	ENSMPUT00000032987.1			
ENSMPUG00000025420	ENSMPUG00000025420.1	ENSMPUT00000025413	ENSMPUT00000025413.1			
ENSMPUG00000026532	ENSMPUG00000026532.1	ENSMPUT00000032326	ENSMPUT00000032326.1			
ENSMPUG00000032042	ENSMPUG00000032042.1	ENSMPUT00000030734	ENSMPUT00000030734.1			
ENSMPUG00000028744	ENSMPUG00000028744.1	ENSMPUT00000028093	ENSMPUT00000028093.1			
ENSMPUG00000028744	ENSMPUG00000028744.1	ENSMPUT00000024052	ENSMPUT00000024052.1			
ENSMPUG00000030220	ENSMPUG00000030220.1	ENSMPUT00000031000	ENSMPUT00000031000.1			
ENSMPUG00000027288	ENSMPUG00000027288.1	ENSMPUT00000029382	ENSMPUT00000029382.1			
ENSMPUG00000027288	ENSMPUG00000027288.1	ENSMPUT00000033240	ENSMPUT00000033240.1			
ENSMPUG00000024028	ENSMPUG00000024028.1	ENSMPUT00000027054	ENSMPUT00000027054.1			
ENSMPUG00000027868	ENSMPUG00000027868.1	ENSMPUT00000029183	ENSMPUT00000029183.1			
ENSMPUG00000025546	ENSMPUG00000025546.1	ENSMPUT00000026579	ENSMPUT00000026579.1			
ENSMPUG00000031296	ENSMPUG00000031296.1	ENSMPUT00000031175	ENSMPUT00000031175.1			
ENSMPUG00000025899	ENSMPUG00000025899.1	ENSMPUT00000027135	ENSMPUT00000027135.1			
ENSMPUG00000029811	ENSMPUG00000029811.1	ENSMPUT00000028123	ENSMPUT00000028123.1			
ENSMPUG00000030616	ENSMPUG00000030616.1	ENSMPUT00000030393	ENSMPUT00000030393.1			
ENSMPUG00000028659	ENSMPUG00000028659.1	ENSMPUT00000026226	ENSMPUT00000026226.1			
ENSMPUG00000027274	ENSMPUG00000027274.1	ENSMPUT00000030936	ENSMPUT00000030936.1			
ENSMPUG00000028124	ENSMPUG00000028124.1	ENSMPUT00000031869	ENSMPUT00000031869.1			
ENSMPUG00000024711	ENSMPUG00000024711.1	ENSMPUT00000030434	ENSMPUT00000030434.1			
ENSMPUG00000028721	ENSMPUG00000028721.1	ENSMPUT00000032489	ENSMPUT00000032489.1			
